record_id,sensor_id,location,soil_moisture_percent,temperature_celsius,humidity_percent,timestamp,status,battery_voltage,irrigation_action
236,SENSOR_7,Farm A,44.73,32.9,52.1,2025-07-03 18:40:45.000000000,Normal,4.06,Irrigate
237,SENSOR_7,Farm B,20.44,24.7,81.9,2025-07-06 03:18:45.000000000,Dry,3.54,Reduce Irrigation
238,SENSOR_18,Farm C,6.34,31.9,58.4,2025-07-02 20:30:45.000000000,Critical High,3.23,Irrigate
239,SENSOR_15,Farm A,40.5,25.5,88.1,2025-07-03 12:07:45.000000000,Critical Low,3.44,
240,SENSOR_5,Farm A,14.74,24.4,41.1,2025-07-02 17:11:45.000000000,Normal,3.5,Irrigate
241,SENSOR_14,Farm C,56.73,25.9,82.1,2025-07-06 22:38:45.000000000,Dry,3.99,Reduce Irrigation
242,SENSOR_6,Farm B,57.47,23.1,76.6,2025-07-04 06:08:45.000000000,Normal,3.88,
243,SENSOR_9,Farm D,55.32,30.7,76.3,2025-06-30 16:43:45.000000000,Dry,3.92,
244,SENSOR_15,Farm A,25.36,26.5,80.7,2025-07-03 23:21:45.000000000,Wet,3.01,
245,SENSOR_8,Farm A,5.85,21.9,75.7,2025-07-03 12:39:45.000000000,Wet,3.5,Irrigate
246,SENSOR_3,Farm C,56.06,33.3,67.6,2025-07-06 08:23:45.000000000,Critical Low,3.58,Irrigate
247,SENSOR_15,Farm D,28.55,24.5,37.9,2025-06-30 22:52:45.000000000,Critical High,3.02,
248,SENSOR_18,Farm D,58.17,27.2,32.0,2025-07-01 18:07:45.000000000,Normal,3.31,
249,SENSOR_4,Farm D,58.0,33.4,85.3,2025-07-05 02:35:45.000000000,Critical High,3.91,Irrigate
250,SENSOR_2,Farm C,51.92,28.6,67.0,2025-07-05 18:25:45.000000000,Dry,3.16,Irrigate
251,SENSOR_18,Farm B,21.19,20.0,77.8,2025-07-02 01:00:45.000000000,Critical Low,3.64,
252,SENSOR_1,Farm A,26.18,34.0,58.9,2025-07-04 23:26:45.000000000,Wet,3.26,Irrigate
253,SENSOR_3,Farm C,51.81,28.7,37.0,2025-07-06 07:07:45.000000000,Wet,3.01,Irrigate
254,SENSOR_8,Farm D,22.43,23.7,37.5,2025-07-03 13:04:45.000000000,Critical Low,3.29,Irrigate
255,SENSOR_6,Farm A,14.32,20.4,71.1,2025-07-01 04:47:45.000000000,Normal,4.17,Irrigate
256,SENSOR_14,Farm A,35.62,31.5,55.8,2025-07-03 08:18:45.000000000,Critical High,3.96,Reduce Irrigation
257,SENSOR_16,Farm D,56.49,28.5,42.0,2025-07-06 05:18:45.000000000,Dry,4.15,Reduce Irrigation
258,SENSOR_16,Farm D,43.28,27.1,59.5,2025-07-04 08:36:45.000000000,Critical High,3.59,Reduce Irrigation
259,SENSOR_7,Farm A,36.35,33.2,33.9,2025-06-30 23:54:45.000000000,Wet,3.13,
260,SENSOR_13,Farm A,10.34,31.4,64.9,2025-07-04 22:55:45.000000000,Critical Low,3.66,Irrigate
261,SENSOR_2,Farm B,38.83,20.6,46.1,2025-07-02 15:30:45.000000000,Wet,3.55,Reduce Irrigation
262,SENSOR_6,Farm B,59.45,23.3,77.9,2025-07-01 03:30:45.000000000,Wet,4.01,Irrigate
263,SENSOR_13,Farm C,12.7,22.2,48.6,2025-07-01 04:39:45.000000000,Dry,3.12,Reduce Irrigation
264,SENSOR_1,Farm A,33.51,30.6,57.3,2025-07-07 05:30:45.000000000,Normal,3.59,
265,SENSOR_13,Farm B,53.26,18.6,30.7,2025-06-30 14:23:45.000000000,Normal,3.18,
266,SENSOR_9,Farm A,45.74,27.7,34.3,2025-07-04 11:39:45.000000000,Dry,3.39,Reduce Irrigation
267,SENSOR_15,Farm D,43.34,31.0,53.5,2025-07-07 04:46:45.000000000,Critical Low,3.88,
268,SENSOR_10,Farm B,43.64,32.9,58.8,2025-07-05 11:25:45.000000000,Critical High,3.57,Irrigate
269,SENSOR_14,Farm D,24.77,23.8,66.0,2025-07-04 10:03:45.000000000,Critical Low,3.45,Irrigate
270,SENSOR_18,Farm D,21.15,32.0,47.5,2025-07-04 00:18:45.000000000,Critical High,3.47,
271,SENSOR_16,Farm D,49.51,19.9,71.7,2025-07-03 15:53:45.000000000,Normal,3.55,Irrigate
272,SENSOR_5,Farm C,49.56,32.4,81.6,2025-07-03 12:49:45.000000000,Wet,3.94,Reduce Irrigation
273,SENSOR_7,Farm D,52.69,20.2,76.8,2025-07-07 11:00:45.000000000,Wet,4.07,Reduce Irrigation
274,SENSOR_10,Farm C,55.23,24.8,32.4,2025-07-05 11:08:45.000000000,Critical Low,4.15,Reduce Irrigation
275,SENSOR_7,Farm A,33.12,31.6,58.8,2025-07-05 21:33:45.000000000,Dry,3.94,Irrigate
276,SENSOR_2,Farm A,32.58,20.5,36.3,2025-07-01 02:02:45.000000000,Critical High,3.38,Reduce Irrigation
277,SENSOR_19,Farm B,48.91,21.9,44.5,2025-07-02 23:14:45.000000000,Wet,3.83,
278,SENSOR_18,Farm B,40.75,30.3,89.2,2025-07-06 17:40:45.000000000,Critical Low,3.53,Reduce Irrigation
279,SENSOR_2,Farm C,43.61,30.2,38.5,2025-07-05 21:56:45.000000000,Dry,3.31,Irrigate
280,SENSOR_11,Farm A,48.77,28.9,59.9,2025-07-07 04:18:45.000000000,Normal,4.01,Irrigate
281,SENSOR_2,Farm B,53.95,29.8,67.1,2025-07-06 11:37:45.000000000,Dry,3.05,Reduce Irrigation
282,SENSOR_2,Farm B,23.59,27.2,72.1,2025-07-01 11:49:45.000000000,Normal,4.08,
283,SENSOR_19,Farm B,25.66,22.3,63.6,2025-07-05 01:56:45.000000000,Critical Low,3.55,
284,SENSOR_16,Farm A,10.17,23.9,30.6,2025-07-03 05:57:45.000000000,Dry,3.76,
285,SENSOR_17,Farm B,36.81,21.1,49.6,2025-07-02 18:02:45.000000000,Critical Low,3.79,Irrigate
286,SENSOR_17,Farm A,6.98,33.4,61.1,2025-07-02 08:48:45.000000000,Normal,4.07,
287,SENSOR_6,Farm D,30.61,27.9,35.3,2025-07-03 15:35:45.000000000,Wet,3.76,Irrigate
288,SENSOR_2,Farm D,34.85,24.8,51.0,2025-07-05 17:42:45.000000000,Wet,3.74,Reduce Irrigation
289,SENSOR_17,Farm D,20.76,25.9,32.0,2025-07-03 07:38:45.000000000,Normal,3.08,Reduce Irrigation
290,SENSOR_3,Farm C,37.5,34.1,34.7,2025-07-03 23:35:45.000000000,Critical High,3.62,Irrigate
291,SENSOR_6,Farm A,6.68,20.6,53.8,2025-07-03 20:06:45.000000000,Critical High,3.18,Irrigate
292,SENSOR_3,Farm B,7.05,28.0,38.0,2025-07-01 01:41:45.000000000,Wet,3.88,Reduce Irrigation
293,SENSOR_20,Farm C,50.24,26.6,64.1,2025-06-30 17:52:45.000000000,Wet,3.61,Reduce Irrigation
294,SENSOR_3,Farm C,24.81,28.4,71.4,2025-07-06 13:29:45.000000000,Dry,3.82,Irrigate
295,SENSOR_8,Farm D,11.99,18.3,78.0,2025-07-06 22:19:45.000000000,Dry,3.05,Reduce Irrigation
296,SENSOR_13,Farm A,33.72,32.8,42.0,2025-07-05 18:11:45.000000000,Wet,3.1,Reduce Irrigation
297,SENSOR_4,Farm B,47.35,33.8,40.0,2025-07-05 17:41:45.000000000,Critical High,3.86,
298,SENSOR_19,Farm C,16.87,27.6,36.3,2025-07-06 23:05:45.000000000,Dry,3.09,
299,SENSOR_8,Farm B,39.26,29.8,68.2,2025-07-06 14:24:45.000000000,Normal,3.09,Reduce Irrigation
300,SENSOR_19,Farm D,9.69,33.7,72.4,2025-07-04 10:22:45.000000000,Dry,3.01,Reduce Irrigation
301,SENSOR_20,Farm A,7.84,30.0,31.9,2025-07-02 11:41:45.000000000,Dry,4.15,
302,SENSOR_2,Farm B,34.22,20.6,86.2,2025-07-02 16:53:45.000000000,Dry,3.89,Reduce Irrigation
303,SENSOR_20,Farm B,34.73,27.8,33.1,2025-07-02 00:03:45.000000000,Critical Low,3.42,Irrigate
304,SENSOR_3,Farm C,40.06,28.3,62.5,2025-06-30 14:54:45.000000000,Normal,3.36,Reduce Irrigation
305,SENSOR_14,Farm B,44.94,25.2,72.5,2025-07-02 11:58:45.000000000,Wet,3.42,Reduce Irrigation
306,SENSOR_19,Farm A,58.67,30.5,82.3,2025-07-02 19:35:45.000000000,Critical High,3.93,Irrigate
307,SENSOR_19,Farm A,33.4,33.9,72.8,2025-07-04 10:05:45.000000000,Critical High,3.79,
308,SENSOR_17,Farm B,22.76,33.7,78.1,2025-07-05 01:49:45.000000000,Wet,3.22,Reduce Irrigation
309,SENSOR_11,Farm C,48.74,25.7,50.4,2025-07-01 16:46:45.000000000,Critical Low,3.21,
310,SENSOR_9,Farm C,19.9,19.9,78.9,2025-07-06 05:36:45.000000000,Critical High,3.12,
311,SENSOR_7,Farm D,29.14,34.7,34.8,2025-07-03 14:25:45.000000000,Dry,3.79,Reduce Irrigation
312,SENSOR_11,Farm A,9.32,32.3,83.7,2025-07-02 15:17:45.000000000,Critical High,3.92,Reduce Irrigation
313,SENSOR_8,Farm D,6.39,20.1,62.9,2025-07-06 06:24:45.000000000,Normal,3.32,
314,SENSOR_9,Farm C,57.95,33.7,79.0,2025-07-04 07:20:45.000000000,Normal,3.03,Reduce Irrigation
315,SENSOR_13,Farm D,50.98,32.8,57.1,2025-06-30 18:43:45.000000000,Wet,3.1,Reduce Irrigation
316,SENSOR_5,Farm C,43.28,26.8,68.6,2025-07-01 23:48:45.000000000,Critical Low,4.16,
317,SENSOR_10,Farm D,27.49,28.1,61.6,2025-07-01 12:47:45.000000000,Critical Low,3.35,
318,SENSOR_15,Farm D,14.53,24.8,73.9,2025-07-04 00:27:45.000000000,Critical High,3.92,Irrigate
319,SENSOR_11,Farm A,13.6,18.9,34.9,2025-07-07 00:16:45.000000000,Critical Low,3.75,Reduce Irrigation
320,SENSOR_3,Farm A,18.76,23.7,33.6,2025-07-05 00:28:45.000000000,Critical Low,3.46,Irrigate
321,SENSOR_1,Farm D,35.21,31.6,44.8,2025-07-03 00:45:45.000000000,Critical High,3.25,
322,SENSOR_15,Farm C,44.3,18.1,39.6,2025-06-30 17:01:45.000000000,Normal,3.15,Reduce Irrigation
323,SENSOR_20,Farm C,41.31,23.7,82.3,2025-07-06 21:43:45.000000000,Dry,3.74,
324,SENSOR_19,Farm A,20.4,24.8,43.2,2025-07-07 10:35:45.000000000,Wet,3.93,Reduce Irrigation
325,SENSOR_4,Farm A,57.52,27.1,88.6,2025-07-05 04:51:45.000000000,Normal,3.77,Reduce Irrigation
326,SENSOR_3,Farm B,45.58,33.6,50.2,2025-07-04 02:22:45.000000000,Critical Low,3.64,Irrigate
327,SENSOR_18,Farm A,35.49,23.9,40.9,2025-07-05 03:00:45.000000000,Critical Low,3.05,
328,SENSOR_7,Farm C,38.64,23.9,77.4,2025-07-05 23:12:45.000000000,Critical High,4.16,Reduce Irrigation
329,SENSOR_17,Farm A,28.08,30.5,69.5,2025-07-04 14:54:45.000000000,Wet,3.96,Irrigate
330,SENSOR_9,Farm B,18.63,25.7,59.9,2025-07-04 05:38:45.000000000,Dry,3.35,
331,SENSOR_5,Farm D,24.58,21.8,63.3,2025-07-03 19:05:45.000000000,Critical High,4.18,Irrigate
332,SENSOR_12,Farm D,46.68,25.7,73.2,2025-07-06 03:55:45.000000000,Critical High,3.72,
333,SENSOR_3,Farm C,5.79,20.4,43.7,2025-07-07 10:34:45.000000000,Dry,3.7,Reduce Irrigation
334,SENSOR_8,Farm B,11.38,21.0,89.8,2025-07-01 20:51:45.000000000,Dry,3.9,Irrigate
335,SENSOR_12,Farm D,7.53,26.5,88.5,2025-07-02 15:05:45.000000000,Critical Low,3.97,Irrigate
336,SENSOR_10,Farm D,7.24,25.1,69.0,2025-07-05 12:42:45.000000000,Critical High,3.79,Reduce Irrigation
337,SENSOR_6,Farm A,52.05,33.6,42.0,2025-07-06 01:24:45.000000000,Normal,3.15,
338,SENSOR_15,Farm D,43.7,24.2,70.8,2025-07-03 04:51:45.000000000,Normal,3.41,Reduce Irrigation
339,SENSOR_18,Farm C,31.08,27.9,34.3,2025-07-01 11:15:45.000000000,Critical High,4.11,Irrigate
340,SENSOR_10,Farm D,10.38,28.7,31.8,2025-07-04 21:50:45.000000000,Dry,3.27,Reduce Irrigation
341,SENSOR_20,Farm C,32.04,18.2,45.5,2025-07-01 20:04:45.000000000,Wet,3.45,Irrigate
342,SENSOR_17,Farm C,31.04,29.3,57.8,2025-07-01 04:06:45.000000000,Dry,3.52,Reduce Irrigation
343,SENSOR_1,Farm A,14.53,21.0,82.1,2025-07-03 11:58:45.000000000,Dry,3.53,
344,SENSOR_18,Farm B,28.86,34.3,73.6,2025-07-06 17:00:45.000000000,Wet,3.74,Irrigate
345,SENSOR_10,Farm C,26.92,20.5,74.6,2025-07-03 00:15:45.000000000,Dry,4.13,Irrigate
346,SENSOR_4,Farm D,38.87,25.0,55.5,2025-07-07 01:07:45.000000000,Wet,3.29,
347,SENSOR_5,Farm D,39.93,19.5,50.8,2025-07-02 13:33:45.000000000,Critical High,3.15,Reduce Irrigation
348,SENSOR_9,Farm C,7.49,34.9,52.3,2025-07-07 07:33:45.000000000,Wet,3.24,
349,SENSOR_4,Farm D,25.6,26.5,89.3,2025-07-02 07:08:45.000000000,Normal,4.06,Reduce Irrigation
350,SENSOR_4,Farm A,39.42,28.1,32.4,2025-07-06 15:25:45.000000000,Wet,3.77,
351,SENSOR_18,Farm D,32.67,19.1,82.0,2025-07-03 23:11:45.000000000,Dry,3.34,
352,SENSOR_5,Farm A,52.11,30.7,64.7,2025-06-30 23:27:45.000000000,Critical High,3.98,Irrigate
353,SENSOR_9,Farm C,41.23,21.6,56.3,2025-07-02 15:27:45.000000000,Wet,4.03,Irrigate
354,SENSOR_10,Farm C,13.96,33.3,73.5,2025-07-01 00:06:45.000000000,Dry,4.02,Reduce Irrigation
355,SENSOR_20,Farm C,8.88,21.5,59.2,2025-07-02 22:14:45.000000000,Wet,4.1,
356,SENSOR_7,Farm A,40.33,21.2,82.4,2025-07-02 18:37:45.000000000,Critical High,3.3,Reduce Irrigation
357,SENSOR_11,Farm D,6.46,18.6,84.0,2025-07-04 05:37:45.000000000,Critical High,3.91,
358,SENSOR_7,Farm A,37.22,26.0,55.3,2025-07-06 05:13:45.000000000,Normal,3.55,
359,SENSOR_9,Farm D,56.71,27.6,46.6,2025-07-02 22:04:45.000000000,Critical High,4.01,Irrigate
360,SENSOR_17,Farm D,36.65,19.1,65.5,2025-07-07 06:59:45.000000000,Dry,3.87,
361,SENSOR_16,Farm A,26.35,31.2,84.7,2025-07-03 19:59:45.000000000,Critical High,3.93,Irrigate
362,SENSOR_9,Farm B,40.38,25.7,42.6,2025-07-05 13:45:45.000000000,Critical High,3.79,Irrigate
363,SENSOR_2,Farm C,30.2,26.9,67.4,2025-07-02 07:02:45.000000000,Dry,3.21,
364,SENSOR_3,Farm D,35.01,25.5,67.9,2025-07-03 09:52:45.000000000,Dry,3.65,
365,SENSOR_14,Farm D,56.78,24.8,74.0,2025-07-06 12:37:45.000000000,Critical High,4.18,Reduce Irrigation
366,SENSOR_9,Farm A,26.24,27.5,37.9,2025-07-02 13:25:45.000000000,Critical High,4.12,Reduce Irrigation
367,SENSOR_2,Farm B,57.87,20.6,72.9,2025-07-06 07:46:45.000000000,Wet,3.05,Reduce Irrigation
368,SENSOR_1,Farm C,54.79,21.1,84.5,2025-07-04 18:14:45.000000000,Critical High,3.2,Irrigate
369,SENSOR_11,Farm B,15.77,32.7,40.8,2025-07-02 13:42:45.000000000,Normal,3.16,Irrigate
370,SENSOR_5,Farm C,8.81,34.1,44.3,2025-06-30 19:52:45.000000000,Normal,3.87,Irrigate
371,SENSOR_9,Farm D,10.54,24.3,88.3,2025-07-02 23:20:45.000000000,Normal,3.98,Irrigate
372,SENSOR_6,Farm D,6.0,22.6,40.9,2025-07-01 13:36:45.000000000,Normal,3.26,Irrigate
373,SENSOR_15,Farm A,10.19,28.9,81.3,2025-07-06 15:12:45.000000000,Critical High,3.61,Irrigate
374,SENSOR_18,Farm A,42.57,24.9,59.5,2025-07-03 00:36:45.000000000,Wet,4.01,
375,SENSOR_14,Farm B,8.92,18.4,44.8,2025-07-03 23:57:45.000000000,Dry,3.88,Reduce Irrigation
376,SENSOR_18,Farm B,22.54,20.7,82.2,2025-07-03 15:58:45.000000000,Critical High,3.65,Reduce Irrigation
377,SENSOR_1,Farm C,51.47,30.2,56.7,2025-07-05 00:10:45.000000000,Critical Low,3.71,Reduce Irrigation
378,SENSOR_4,Farm A,6.28,29.2,60.9,2025-07-03 17:44:45.000000000,Critical High,3.61,
379,SENSOR_3,Farm D,49.8,18.5,51.6,2025-07-05 14:46:45.000000000,Normal,3.36,Reduce Irrigation
380,SENSOR_5,Farm A,20.5,21.8,65.6,2025-07-06 15:49:45.000000000,Critical Low,3.68,Irrigate
381,SENSOR_18,Farm B,11.5,21.9,39.8,2025-07-01 17:17:45.000000000,Critical High,3.83,
382,SENSOR_2,Farm A,43.32,29.4,53.5,2025-07-06 05:32:45.000000000,Wet,4.05,
383,SENSOR_12,Farm D,39.59,18.3,88.2,2025-07-01 11:47:45.000000000,Wet,3.76,Reduce Irrigation
384,SENSOR_19,Farm A,53.26,19.8,45.5,2025-07-01 17:25:45.000000000,Critical Low,3.91,Irrigate
385,SENSOR_18,Farm B,45.43,31.6,69.4,2025-07-05 07:44:45.000000000,Dry,3.19,Reduce Irrigation
386,SENSOR_5,Farm D,49.19,21.0,49.5,2025-07-03 13:16:45.000000000,Critical Low,3.55,
387,SENSOR_14,Farm C,20.51,29.1,76.4,2025-07-03 12:48:45.000000000,Wet,3.01,Reduce Irrigation
388,SENSOR_5,Farm C,14.76,22.0,37.9,2025-07-05 20:21:45.000000000,Critical Low,3.3,
389,SENSOR_2,Farm D,46.28,19.7,88.2,2025-07-04 20:09:45.000000000,Normal,3.87,
390,SENSOR_10,Farm D,49.38,22.1,57.2,2025-07-06 08:36:45.000000000,Normal,4.19,
391,SENSOR_12,Farm D,59.48,30.3,44.2,2025-07-05 20:41:45.000000000,Dry,3.12,Irrigate
392,SENSOR_2,Farm B,27.69,32.5,34.4,2025-07-04 14:47:45.000000000,Critical Low,3.48,Irrigate
393,SENSOR_12,Farm D,25.46,32.1,40.2,2025-07-05 06:48:45.000000000,Critical Low,3.96,Reduce Irrigation
394,SENSOR_7,Farm B,47.7,24.8,61.2,2025-07-05 13:18:45.000000000,Critical Low,3.24,Reduce Irrigation
395,SENSOR_8,Farm D,23.74,29.4,50.2,2025-06-30 16:11:45.000000000,Critical Low,3.67,Reduce Irrigation
396,SENSOR_4,Farm B,56.19,21.5,79.7,2025-07-05 18:56:45.000000000,Dry,3.88,Irrigate
397,SENSOR_12,Farm B,52.21,23.0,55.9,2025-07-06 16:06:45.000000000,Wet,3.74,Reduce Irrigation
398,SENSOR_18,Farm A,28.59,33.2,44.9,2025-07-05 12:18:45.000000000,Critical High,3.23,Irrigate
399,SENSOR_14,Farm C,46.3,18.2,67.0,2025-07-01 21:45:45.000000000,Dry,3.43,
400,SENSOR_20,Farm D,46.5,19.5,72.4,2025-07-02 05:59:45.000000000,Wet,3.94,
401,SENSOR_5,Farm C,10.67,21.5,40.0,2025-07-01 02:44:45.000000000,Wet,3.67,Irrigate
402,SENSOR_8,Farm C,54.64,18.5,40.1,2025-06-30 22:26:45.000000000,Wet,3.01,Irrigate
403,SENSOR_6,Farm A,32.79,21.1,32.2,2025-07-02 10:06:45.000000000,Critical Low,3.91,
404,SENSOR_6,Farm C,50.46,27.9,74.2,2025-07-01 02:32:45.000000000,Dry,3.04,Irrigate
405,SENSOR_14,Farm C,22.6,25.2,69.8,2025-07-03 20:25:45.000000000,Wet,3.89,
406,SENSOR_1,Farm D,54.25,33.2,58.5,2025-07-03 22:21:45.000000000,Critical High,3.24,Reduce Irrigation
407,SENSOR_6,Farm B,26.41,31.9,80.7,2025-07-05 19:27:45.000000000,Critical High,4.15,
408,SENSOR_11,Farm D,5.6,23.8,78.3,2025-07-02 12:35:45.000000000,Normal,3.44,
409,SENSOR_14,Farm D,54.8,22.4,65.1,2025-07-06 18:02:45.000000000,Wet,3.39,Reduce Irrigation
410,SENSOR_8,Farm C,10.02,24.5,82.1,2025-07-02 04:38:45.000000000,Dry,3.18,Irrigate
411,SENSOR_9,Farm C,22.56,28.0,42.4,2025-07-02 11:55:45.000000000,Critical Low,3.37,Reduce Irrigation
412,SENSOR_6,Farm D,57.25,22.6,36.7,2025-07-04 01:59:45.000000000,Normal,4.05,
413,SENSOR_4,Farm D,57.28,28.6,46.2,2025-07-04 09:40:45.000000000,Wet,4.2,
414,SENSOR_13,Farm C,36.54,25.0,33.4,2025-06-30 19:11:45.000000000,Critical Low,3.44,
415,SENSOR_2,Farm B,39.75,27.4,61.9,2025-07-06 21:20:45.000000000,Dry,3.54,
416,SENSOR_16,Farm B,29.66,25.4,86.2,2025-07-03 12:34:45.000000000,Dry,3.87,
417,SENSOR_8,Farm D,21.13,23.0,32.4,2025-07-01 18:08:45.000000000,Normal,4.06,Reduce Irrigation
418,SENSOR_7,Farm B,23.08,34.1,37.3,2025-07-06 16:25:45.000000000,Normal,3.71,
419,SENSOR_15,Farm D,41.99,31.0,57.1,2025-07-03 23:55:45.000000000,Wet,3.47,Irrigate
420,SENSOR_12,Farm A,46.38,20.4,86.0,2025-07-02 06:35:45.000000000,Critical Low,3.5,Reduce Irrigation
421,SENSOR_10,Farm C,48.54,32.8,49.0,2025-07-02 09:16:45.000000000,Critical High,3.83,Reduce Irrigation
422,SENSOR_8,Farm D,48.43,26.3,60.4,2025-07-07 02:24:45.000000000,Critical Low,3.0,Reduce Irrigation
423,SENSOR_8,Farm D,10.02,33.2,32.5,2025-07-06 21:08:45.000000000,Dry,3.74,
424,SENSOR_1,Farm D,32.19,31.6,38.9,2025-07-03 07:59:45.000000000,Dry,3.43,
425,SENSOR_7,Farm B,8.17,25.2,89.2,2025-07-04 06:17:45.000000000,Wet,3.95,Reduce Irrigation
426,SENSOR_13,Farm D,35.22,18.4,87.9,2025-07-06 15:43:45.000000000,Critical High,3.11,
427,SENSOR_11,Farm A,29.28,22.6,30.3,2025-07-06 12:01:45.000000000,Wet,3.71,Irrigate
428,SENSOR_9,Farm B,53.82,27.2,87.1,2025-06-30 18:27:45.000000000,Dry,3.58,Irrigate
429,SENSOR_3,Farm C,24.3,28.8,68.3,2025-07-01 18:13:45.000000000,Dry,3.77,
430,SENSOR_9,Farm A,11.44,22.4,82.1,2025-07-03 03:41:45.000000000,Critical Low,3.08,Reduce Irrigation
431,SENSOR_12,Farm D,12.86,20.4,57.3,2025-07-02 06:19:45.000000000,Critical High,3.7,
432,SENSOR_17,Farm A,46.88,32.2,60.9,2025-06-30 22:12:45.000000000,Critical Low,3.67,
433,SENSOR_13,Farm D,39.0,34.7,59.3,2025-07-01 05:19:45.000000000,Critical Low,3.67,
434,SENSOR_18,Farm A,10.56,26.9,70.0,2025-07-07 01:28:45.000000000,Wet,3.72,Reduce Irrigation
435,SENSOR_11,Farm B,9.63,20.9,38.4,2025-07-02 09:52:45.000000000,Critical Low,3.81,Irrigate
436,SENSOR_1,Farm D,43.55,22.6,31.8,2025-07-01 00:34:45.000000000,Normal,3.97,
437,SENSOR_4,Farm B,9.0,18.3,48.5,2025-07-05 09:16:45.000000000,Normal,3.32,Reduce Irrigation
438,SENSOR_9,Farm A,50.2,33.5,72.3,2025-07-03 20:53:45.000000000,Critical Low,3.99,Reduce Irrigation
439,SENSOR_6,Farm D,43.84,20.0,42.1,2025-06-30 15:28:45.000000000,Critical High,3.6,Irrigate
440,SENSOR_19,Farm C,9.47,27.8,70.4,2025-07-02 02:48:45.000000000,Critical Low,3.09,Reduce Irrigation
441,SENSOR_9,Farm C,9.67,22.7,88.2,2025-07-01 19:46:45.000000000,Dry,3.07,Reduce Irrigation
442,SENSOR_2,Farm D,59.27,27.4,35.6,2025-07-05 19:29:45.000000000,Dry,3.4,Reduce Irrigation
443,SENSOR_4,Farm A,25.58,29.1,70.4,2025-07-06 19:47:45.000000000,Critical High,3.94,Irrigate
444,SENSOR_20,Farm C,25.39,32.1,56.6,2025-07-02 09:39:45.000000000,Wet,3.85,
445,SENSOR_14,Farm D,49.7,21.5,82.1,2025-07-06 08:25:45.000000000,Normal,3.95,Irrigate
446,SENSOR_12,Farm C,57.1,18.2,40.6,2025-07-03 14:54:45.000000000,Normal,3.62,
447,SENSOR_11,Farm D,59.23,20.3,71.6,2025-07-06 13:39:45.000000000,Wet,3.53,Reduce Irrigation
448,SENSOR_14,Farm A,46.44,33.3,80.3,2025-07-01 18:54:45.000000000,Critical Low,3.18,Reduce Irrigation
449,SENSOR_20,Farm A,25.69,32.9,86.7,2025-07-05 13:33:45.000000000,Critical High,3.39,
450,SENSOR_17,Farm B,9.59,28.2,71.0,2025-07-07 01:59:45.000000000,Critical Low,3.52,Irrigate
451,SENSOR_4,Farm C,47.74,28.2,59.8,2025-07-04 17:01:45.000000000,Wet,3.11,Irrigate
452,SENSOR_13,Farm B,35.71,29.3,67.1,2025-07-02 13:08:45.000000000,Critical High,3.26,Irrigate
453,SENSOR_19,Farm A,28.33,21.0,82.1,2025-07-02 12:41:45.000000000,Normal,3.72,
454,SENSOR_7,Farm D,54.85,33.5,64.2,2025-07-01 13:34:45.000000000,Normal,3.88,Reduce Irrigation
455,SENSOR_9,Farm A,11.12,25.1,31.8,2025-07-01 13:56:45.000000000,Critical Low,4.2,Reduce Irrigation
456,SENSOR_2,Farm A,32.09,24.5,85.9,2025-06-30 14:09:45.000000000,Dry,4.12,Reduce Irrigation
457,SENSOR_14,Farm D,5.62,26.8,71.4,2025-07-05 17:20:45.000000000,Wet,3.77,
458,SENSOR_1,Farm B,30.78,18.8,70.6,2025-07-03 09:18:45.000000000,Wet,3.51,Reduce Irrigation
459,SENSOR_17,Farm C,8.1,20.8,42.9,2025-07-03 06:52:45.000000000,Critical Low,3.76,Reduce Irrigation
460,SENSOR_18,Farm A,11.53,30.5,69.5,2025-07-04 07:26:45.000000000,Wet,3.94,Irrigate
461,SENSOR_7,Farm A,11.46,19.4,53.6,2025-07-03 02:53:45.000000000,Normal,3.14,Reduce Irrigation
462,SENSOR_12,Farm C,40.71,28.3,69.1,2025-07-02 21:03:45.000000000,Critical Low,3.49,Irrigate
463,SENSOR_14,Farm A,46.03,22.2,36.4,2025-07-03 16:17:45.000000000,Normal,4.01,
464,SENSOR_3,Farm C,37.09,24.6,69.5,2025-06-30 17:25:45.000000000,Critical High,3.46,Irrigate
465,SENSOR_11,Farm C,57.92,22.9,90.0,2025-07-06 22:23:45.000000000,Critical High,3.69,Reduce Irrigation
466,SENSOR_20,Farm C,25.62,24.0,32.9,2025-07-03 17:18:45.000000000,Dry,3.71,Reduce Irrigation
467,SENSOR_11,Farm D,20.71,30.2,88.6,2025-07-06 18:41:45.000000000,Wet,3.22,Irrigate
468,SENSOR_4,Farm B,52.77,23.1,54.4,2025-07-03 18:39:45.000000000,Critical High,3.43,Reduce Irrigation
469,SENSOR_10,Farm B,17.3,27.6,82.2,2025-07-06 10:52:45.000000000,Wet,3.4,Irrigate
470,SENSOR_17,Farm D,57.98,26.1,76.9,2025-07-01 04:19:45.000000000,Normal,3.03,Reduce Irrigation
471,SENSOR_10,Farm B,5.67,29.3,64.0,2025-07-03 03:07:45.000000000,Critical Low,3.03,Irrigate
472,SENSOR_14,Farm B,58.34,33.9,74.3,2025-07-04 07:05:45.000000000,Critical High,4.0,Irrigate
473,SENSOR_11,Farm B,7.37,30.5,82.7,2025-07-04 15:52:45.000000000,Critical Low,3.33,
